campaign_id,send_time,recipient_id,delivered,bounced,opened,clicked,converted
EMAIL-ABANDON-05,2025-09-19T22:39:58,R-0037,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-19T23:27:30,R-0320,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-20T02:23:37,R-0278,True,False,False,False,False
EMAIL-ABANDON-05,2025-09-20T05:10:12,R-0294,True,False,True,False,False
EMAIL-WELCOME-01,2025-09-20T06:00:22,R-0364,True,False,False,False,False
EMAIL-WELCOME-01,2025-09-20T07:26:23,R-0168,True,False,True,False,False
EMAIL-NEWSLETTER-04,2025-09-20T08:58:23,R-0382,True,False,False,False,False
EMAIL-WELCOME-01,2025-09-20T09:20:01,R-0451,True,False,True,False,False
EMAIL-NEWSLETTER-04,2025-09-20T09:20:58,R-0532,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-20T11:31:10,R-0280,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-20T13:41:44,R-0335,True,False,False,False,False
EMAIL-PROMO-02,2025-09-20T13:53:03,R-0258,True,False,False,False,False
EMAIL-WELCOME-01,2025-09-20T18:32:37,R-0359,True,False,True,True,False
EMAIL-ABANDON-05,2025-09-20T18:54:32,R-0096,True,False,True,True,False
EMAIL-WINBACK-03,2025-09-20T19:17:45,R-0564,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-20T19:54:21,R-0183,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-20T22:50:48,R-0382,True,False,False,False,False
EMAIL-WELCOME-01,2025-09-20T23:32:53,R-0548,True,False,False,False,False
EMAIL-WELCOME-01,2025-09-21T00:32:34,R-0352,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-21T02:23:57,R-0158,True,False,False,False,False
EMAIL-PROMO-02,2025-09-21T04:35:12,R-0444,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-21T05:14:40,R-0287,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-21T05:22:43,R-0474,True,False,False,False,False
EMAIL-PROMO-02,2025-09-21T05:28:55,R-0055,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-21T07:33:23,R-0494,True,False,False,False,False
EMAIL-WELCOME-01,2025-09-21T08:40:27,R-0410,True,False,False,False,False
EMAIL-PROMO-02,2025-09-21T11:40:21,R-0434,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-21T12:37:24,R-0092,True,False,False,False,False
EMAIL-PROMO-02,2025-09-21T13:56:24,R-0374,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-21T13:59:29,R-0152,True,False,False,False,False
EMAIL-PROMO-02,2025-09-21T17:58:16,R-0044,True,False,False,False,False
EMAIL-ABANDON-05,2025-09-21T20:31:51,R-0122,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-21T21:41:50,R-0528,True,False,False,False,False
EMAIL-ABANDON-05,2025-09-21T23:00:46,R-0311,True,False,True,False,False
EMAIL-NEWSLETTER-04,2025-09-21T23:15:57,R-0025,True,False,False,False,False
EMAIL-WELCOME-01,2025-09-22T06:46:44,R-0066,True,False,True,False,False
EMAIL-WINBACK-03,2025-09-22T08:20:49,R-0543,True,False,False,False,False
EMAIL-PROMO-02,2025-09-22T09:04:52,R-0276,True,False,True,False,False
EMAIL-PROMO-02,2025-09-22T09:29:08,R-0466,True,False,True,False,False
EMAIL-ABANDON-05,2025-09-22T12:16:55,R-0491,True,False,False,False,False
EMAIL-PROMO-02,2025-09-22T12:21:22,R-0579,True,False,False,False,False
EMAIL-WELCOME-01,2025-09-22T13:20:07,R-0392,True,False,False,False,False
EMAIL-WELCOME-01,2025-09-22T13:31:14,R-0432,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-22T13:36:42,R-0336,True,False,True,False,False
EMAIL-PROMO-02,2025-09-22T14:30:21,R-0542,True,False,True,False,False
EMAIL-WINBACK-03,2025-09-22T17:57:17,R-0176,True,False,False,False,False
EMAIL-WELCOME-01,2025-09-22T18:07:12,R-0231,True,False,True,False,False
EMAIL-PROMO-02,2025-09-22T18:45:30,R-0429,True,False,False,False,False
EMAIL-ABANDON-05,2025-09-22T19:37:47,R-0450,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-22T21:45:20,R-0202,True,False,False,False,False
EMAIL-ABANDON-05,2025-09-22T23:00:13,R-0226,True,False,False,False,False
EMAIL-ABANDON-05,2025-09-23T05:30:42,R-0098,True,False,True,False,False
EMAIL-NEWSLETTER-04,2025-09-23T07:40:18,R-0010,True,False,False,False,False
EMAIL-PROMO-02,2025-09-23T12:26:28,R-0362,True,False,False,False,False
EMAIL-ABANDON-05,2025-09-23T15:12:05,R-0377,True,False,False,False,False
EMAIL-ABANDON-05,2025-09-23T17:11:07,R-0102,True,False,True,True,False
EMAIL-NEWSLETTER-04,2025-09-23T17:28:12,R-0303,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-23T17:54:17,R-0033,True,False,True,False,False
EMAIL-WELCOME-01,2025-09-23T19:28:42,R-0172,True,False,False,False,False
EMAIL-WELCOME-01,2025-09-23T19:33:02,R-0472,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-23T23:10:41,R-0596,True,False,False,False,False
EMAIL-PROMO-02,2025-09-23T23:36:23,R-0223,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-24T00:16:59,R-0241,True,False,True,False,False
EMAIL-PROMO-02,2025-09-24T00:25:12,R-0547,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-24T00:43:49,R-0055,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-24T01:15:07,R-0363,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-24T04:12:59,R-0378,True,False,True,False,False
EMAIL-WINBACK-03,2025-09-24T06:15:42,R-0094,True,False,False,False,False
EMAIL-WELCOME-01,2025-09-24T07:51:30,R-0439,True,False,False,False,False
EMAIL-ABANDON-05,2025-09-24T09:08:44,R-0054,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-24T10:40:40,R-0573,True,False,False,False,False
EMAIL-WELCOME-01,2025-09-24T11:26:44,R-0402,True,False,True,False,False
EMAIL-NEWSLETTER-04,2025-09-24T11:55:56,R-0588,True,False,True,False,False
EMAIL-WINBACK-03,2025-09-24T11:59:34,R-0512,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-24T15:55:04,R-0336,True,False,False,False,False
EMAIL-ABANDON-05,2025-09-24T16:36:31,R-0349,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-24T16:37:25,R-0229,True,False,False,False,False
EMAIL-ABANDON-05,2025-09-24T18:17:13,R-0553,True,False,True,False,False
EMAIL-WINBACK-03,2025-09-24T18:21:25,R-0284,True,False,True,False,False
EMAIL-NEWSLETTER-04,2025-09-24T19:34:58,R-0368,True,False,False,False,False
EMAIL-WELCOME-01,2025-09-24T21:31:58,R-0320,True,False,True,False,False
EMAIL-WINBACK-03,2025-09-24T23:11:06,R-0594,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-25T02:51:19,R-0242,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-25T05:07:47,R-0488,True,False,False,False,False
EMAIL-ABANDON-05,2025-09-25T05:36:18,R-0084,True,False,True,False,False
EMAIL-WINBACK-03,2025-09-25T08:40:05,R-0481,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-25T10:43:26,R-0184,True,False,False,False,False
EMAIL-WELCOME-01,2025-09-25T11:24:22,R-0113,True,False,False,False,False
EMAIL-ABANDON-05,2025-09-25T12:00:02,R-0404,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-25T12:55:18,R-0234,True,False,False,False,False
EMAIL-ABANDON-05,2025-09-25T14:24:52,R-0006,True,False,True,False,False
EMAIL-ABANDON-05,2025-09-25T15:41:13,R-0330,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-25T16:44:14,R-0298,True,False,True,False,False
EMAIL-WELCOME-01,2025-09-25T17:36:45,R-0133,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-25T17:42:07,R-0010,True,False,True,False,False
EMAIL-ABANDON-05,2025-09-25T19:37:07,R-0145,True,False,True,False,False
EMAIL-NEWSLETTER-04,2025-09-25T21:58:08,R-0216,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-25T23:04:24,R-0404,True,False,True,False,False
EMAIL-PROMO-02,2025-09-25T23:29:03,R-0155,True,False,True,True,False
EMAIL-ABANDON-05,2025-09-26T00:21:43,R-0328,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-26T00:51:41,R-0106,True,False,False,False,False
EMAIL-ABANDON-05,2025-09-26T01:24:36,R-0149,True,False,True,True,False
EMAIL-NEWSLETTER-04,2025-09-26T03:11:50,R-0341,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-26T03:14:20,R-0014,True,False,False,False,False
EMAIL-PROMO-02,2025-09-26T04:13:47,R-0523,True,False,False,False,False
EMAIL-PROMO-02,2025-09-26T06:12:25,R-0149,True,False,False,False,False
EMAIL-PROMO-02,2025-09-26T07:50:34,R-0179,True,False,True,False,False
EMAIL-WELCOME-01,2025-09-26T09:17:19,R-0534,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-26T11:37:31,R-0156,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-26T11:46:53,R-0087,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-26T11:49:38,R-0076,True,False,True,False,False
EMAIL-PROMO-02,2025-09-26T12:51:01,R-0413,True,False,True,False,False
EMAIL-WINBACK-03,2025-09-26T15:30:57,R-0337,True,False,True,False,False
EMAIL-WELCOME-01,2025-09-26T17:31:20,R-0214,True,False,True,False,False
EMAIL-WINBACK-03,2025-09-26T19:01:07,R-0364,True,False,True,False,False
EMAIL-PROMO-02,2025-09-26T23:17:41,R-0380,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-27T00:14:39,R-0379,True,False,False,False,False
EMAIL-WELCOME-01,2025-09-27T04:50:56,R-0025,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-27T07:00:52,R-0092,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-27T09:35:20,R-0429,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-27T10:27:41,R-0555,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-27T11:09:40,R-0016,False,True,False,False,False
EMAIL-WELCOME-01,2025-09-27T12:41:33,R-0432,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-27T13:50:47,R-0497,True,False,False,False,False
EMAIL-PROMO-02,2025-09-27T14:12:08,R-0211,True,False,False,False,False
EMAIL-PROMO-02,2025-09-27T14:49:44,R-0491,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-27T22:53:55,R-0577,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-28T00:09:03,R-0222,True,False,True,False,False
EMAIL-PROMO-02,2025-09-28T00:24:25,R-0375,True,False,False,False,False
EMAIL-PROMO-02,2025-09-28T02:20:34,R-0534,True,False,False,False,False
EMAIL-ABANDON-05,2025-09-28T02:29:58,R-0481,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-28T03:56:30,R-0378,True,False,False,False,False
EMAIL-ABANDON-05,2025-09-28T04:04:03,R-0570,True,False,False,False,False
EMAIL-ABANDON-05,2025-09-28T04:08:41,R-0594,True,False,False,False,False
EMAIL-PROMO-02,2025-09-28T04:35:50,R-0286,True,False,True,False,False
EMAIL-WINBACK-03,2025-09-28T06:27:25,R-0363,False,True,False,False,False
EMAIL-PROMO-02,2025-09-28T07:24:12,R-0119,True,False,False,False,False
EMAIL-ABANDON-05,2025-09-28T08:25:28,R-0302,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-28T09:14:11,R-0348,True,False,True,True,False
EMAIL-WINBACK-03,2025-09-28T09:31:17,R-0477,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-28T09:33:57,R-0405,False,True,False,False,False
EMAIL-ABANDON-05,2025-09-28T11:32:44,R-0489,True,False,False,False,False
EMAIL-ABANDON-05,2025-09-28T12:13:54,R-0208,False,True,False,False,False
EMAIL-WELCOME-01,2025-09-28T13:34:19,R-0001,True,False,False,False,False
EMAIL-ABANDON-05,2025-09-28T15:50:56,R-0209,True,False,False,False,False
EMAIL-PROMO-02,2025-09-28T18:21:37,R-0499,True,False,False,False,False
EMAIL-ABANDON-05,2025-09-28T18:29:55,R-0058,True,False,True,True,False
EMAIL-ABANDON-05,2025-09-28T19:17:12,R-0297,True,False,True,False,False
EMAIL-ABANDON-05,2025-09-28T20:28:02,R-0154,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-28T20:33:18,R-0489,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-29T00:00:16,R-0443,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-29T01:12:52,R-0177,True,False,False,False,False
EMAIL-WELCOME-01,2025-09-29T03:45:36,R-0290,True,False,True,False,False
EMAIL-WINBACK-03,2025-09-29T04:10:44,R-0473,True,False,False,False,False
EMAIL-WELCOME-01,2025-09-29T05:13:28,R-0094,True,False,False,False,False
EMAIL-PROMO-02,2025-09-29T11:05:42,R-0292,True,False,True,False,False
EMAIL-PROMO-02,2025-09-29T13:30:37,R-0561,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-29T14:54:25,R-0406,True,False,False,False,False
EMAIL-PROMO-02,2025-09-29T17:06:49,R-0171,True,False,False,False,False
EMAIL-ABANDON-05,2025-09-29T17:57:35,R-0511,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-29T18:02:22,R-0446,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-29T18:34:15,R-0515,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-29T18:38:45,R-0137,False,True,False,False,False
EMAIL-ABANDON-05,2025-09-29T19:43:54,R-0248,True,False,True,False,False
EMAIL-WINBACK-03,2025-09-29T20:00:05,R-0194,True,False,False,False,False
EMAIL-WELCOME-01,2025-09-29T20:13:17,R-0097,True,False,False,False,False
EMAIL-WELCOME-01,2025-09-29T20:45:49,R-0003,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-29T21:04:33,R-0293,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-09-30T00:15:04,R-0508,True,False,False,False,False
EMAIL-PROMO-02,2025-09-30T01:31:08,R-0483,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-30T05:40:38,R-0585,True,False,False,False,False
EMAIL-PROMO-02,2025-09-30T06:01:28,R-0457,True,False,True,False,False
EMAIL-WINBACK-03,2025-09-30T09:32:50,R-0331,True,False,True,False,False
EMAIL-ABANDON-05,2025-09-30T09:34:57,R-0432,True,False,False,False,False
EMAIL-WELCOME-01,2025-09-30T10:24:43,R-0088,True,False,True,False,False
EMAIL-NEWSLETTER-04,2025-09-30T10:36:21,R-0504,True,False,True,True,False
EMAIL-NEWSLETTER-04,2025-09-30T10:45:17,R-0088,True,False,True,False,False
EMAIL-NEWSLETTER-04,2025-09-30T18:07:25,R-0244,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-30T19:05:09,R-0059,True,False,True,False,False
EMAIL-PROMO-02,2025-09-30T19:33:37,R-0512,True,False,True,False,False
EMAIL-PROMO-02,2025-09-30T21:28:50,R-0115,True,False,False,False,False
EMAIL-WINBACK-03,2025-09-30T23:52:18,R-0127,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-01T01:04:37,R-0222,True,False,False,False,False
EMAIL-PROMO-02,2025-10-01T02:55:28,R-0289,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-01T03:05:23,R-0582,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-01T06:05:02,R-0413,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-01T06:17:08,R-0198,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-01T07:40:37,R-0444,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-01T08:12:14,R-0575,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-01T08:27:38,R-0315,True,False,False,False,False
EMAIL-PROMO-02,2025-10-01T09:34:48,R-0375,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-01T10:01:09,R-0595,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-01T10:31:33,R-0293,True,False,False,False,False
EMAIL-PROMO-02,2025-10-01T10:33:46,R-0430,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-01T10:58:35,R-0304,True,False,True,False,False
EMAIL-WELCOME-01,2025-10-01T11:11:49,R-0319,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-01T13:17:55,R-0228,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-01T14:09:21,R-0519,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-01T14:52:55,R-0046,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-01T15:38:02,R-0046,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-01T16:57:27,R-0420,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-01T16:58:52,R-0452,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-01T18:53:02,R-0532,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-01T22:14:03,R-0348,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-01T23:33:38,R-0425,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-01T23:47:16,R-0365,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-01T23:54:28,R-0205,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-02T01:07:42,R-0099,True,False,True,True,False
EMAIL-WINBACK-03,2025-10-02T01:16:33,R-0265,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-02T03:05:03,R-0546,True,False,False,False,False
EMAIL-PROMO-02,2025-10-02T03:38:16,R-0450,True,False,True,False,False
EMAIL-WINBACK-03,2025-10-02T04:47:11,R-0414,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-02T04:49:43,R-0519,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-02T04:52:17,R-0169,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-02T07:59:37,R-0351,True,False,False,False,False
EMAIL-PROMO-02,2025-10-02T08:11:42,R-0094,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-02T08:28:29,R-0227,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-02T08:54:42,R-0154,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-02T09:55:37,R-0278,True,False,False,False,False
EMAIL-PROMO-02,2025-10-02T13:16:51,R-0580,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-02T15:03:51,R-0040,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-02T15:18:26,R-0080,False,True,False,False,False
EMAIL-PROMO-02,2025-10-02T15:53:41,R-0497,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-02T17:20:46,R-0441,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-02T17:28:19,R-0564,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-02T19:27:26,R-0040,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-02T22:08:50,R-0092,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-02T22:59:25,R-0047,True,False,True,False,False
EMAIL-WELCOME-01,2025-10-03T05:22:19,R-0396,True,False,True,False,False
EMAIL-PROMO-02,2025-10-03T09:16:39,R-0155,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-03T10:10:18,R-0018,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-03T11:42:24,R-0205,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-03T12:49:10,R-0182,True,False,False,False,False
EMAIL-PROMO-02,2025-10-03T13:12:22,R-0570,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-03T13:39:01,R-0117,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-03T13:47:03,R-0084,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-03T14:09:48,R-0286,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-03T15:29:35,R-0030,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-03T17:38:55,R-0462,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-03T19:16:16,R-0182,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-03T20:11:00,R-0458,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-03T20:29:01,R-0600,True,False,False,False,False
EMAIL-PROMO-02,2025-10-03T22:54:04,R-0035,True,False,True,False,False
EMAIL-ABANDON-05,2025-10-04T01:25:06,R-0283,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-04T01:46:37,R-0428,True,False,False,False,False
EMAIL-PROMO-02,2025-10-04T02:23:49,R-0167,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-04T04:03:52,R-0012,True,False,True,False,False
EMAIL-WINBACK-03,2025-10-04T04:14:37,R-0465,True,False,True,False,False
EMAIL-WINBACK-03,2025-10-04T06:14:53,R-0335,True,False,True,False,False
EMAIL-WINBACK-03,2025-10-04T08:10:41,R-0264,True,False,True,False,False
EMAIL-NEWSLETTER-04,2025-10-04T08:41:21,R-0219,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-04T10:55:05,R-0194,True,False,True,False,False
EMAIL-WELCOME-01,2025-10-04T11:34:39,R-0368,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-04T13:19:20,R-0490,True,False,False,False,False
EMAIL-PROMO-02,2025-10-04T13:36:03,R-0001,True,False,True,False,False
EMAIL-NEWSLETTER-04,2025-10-04T14:31:05,R-0414,True,False,False,False,False
EMAIL-PROMO-02,2025-10-04T14:44:44,R-0371,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-04T15:08:43,R-0026,True,False,False,False,False
EMAIL-PROMO-02,2025-10-04T15:59:52,R-0382,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-04T17:03:12,R-0548,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-04T18:02:16,R-0113,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-04T19:41:04,R-0144,True,False,True,False,False
EMAIL-ABANDON-05,2025-10-04T21:56:42,R-0529,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-04T22:42:40,R-0592,True,False,True,True,True
EMAIL-ABANDON-05,2025-10-05T04:39:43,R-0217,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-05T05:23:03,R-0279,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-05T05:41:06,R-0095,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-05T06:39:55,R-0597,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-05T07:42:47,R-0445,False,True,False,False,False
EMAIL-NEWSLETTER-04,2025-10-05T08:36:49,R-0554,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-05T09:27:55,R-0369,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-05T09:37:48,R-0427,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-05T11:41:24,R-0478,True,False,False,False,False
EMAIL-PROMO-02,2025-10-05T13:21:01,R-0208,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-05T15:00:57,R-0172,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-05T16:12:49,R-0320,True,False,True,False,False
EMAIL-WELCOME-01,2025-10-05T16:33:04,R-0214,True,False,False,False,False
EMAIL-PROMO-02,2025-10-05T19:17:57,R-0564,True,False,False,False,False
EMAIL-PROMO-02,2025-10-05T22:07:44,R-0182,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-05T23:23:09,R-0058,True,False,True,False,False
EMAIL-ABANDON-05,2025-10-05T23:59:09,R-0208,True,False,True,False,False
EMAIL-NEWSLETTER-04,2025-10-06T04:25:18,R-0203,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-06T07:14:52,R-0133,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-06T08:08:34,R-0466,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-06T13:37:20,R-0561,True,False,False,False,False
EMAIL-PROMO-02,2025-10-06T14:06:51,R-0122,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-06T15:07:16,R-0216,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-06T17:14:23,R-0501,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-06T18:25:41,R-0142,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-06T18:38:40,R-0225,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-06T21:47:53,R-0376,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-06T23:12:06,R-0149,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-07T00:09:29,R-0550,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-07T01:03:57,R-0275,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-07T01:18:31,R-0312,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-07T01:31:24,R-0249,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-07T07:44:25,R-0346,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-07T11:10:34,R-0454,True,False,True,False,False
EMAIL-WELCOME-01,2025-10-07T13:35:21,R-0444,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-07T17:06:15,R-0122,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-07T18:26:28,R-0085,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-07T18:47:34,R-0070,True,False,False,False,False
EMAIL-PROMO-02,2025-10-07T19:11:23,R-0042,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-07T20:40:51,R-0201,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-07T22:45:27,R-0007,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-07T23:17:03,R-0233,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-07T23:39:11,R-0460,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-08T00:22:37,R-0123,True,False,True,False,False
EMAIL-WELCOME-01,2025-10-08T01:42:27,R-0293,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-08T02:07:35,R-0332,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-08T02:09:04,R-0285,False,True,False,False,False
EMAIL-WINBACK-03,2025-10-08T03:06:45,R-0184,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-08T04:42:40,R-0357,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-08T05:11:51,R-0076,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-08T06:21:27,R-0015,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-08T06:45:04,R-0412,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-08T08:40:34,R-0595,True,False,True,False,False
EMAIL-ABANDON-05,2025-10-08T10:24:05,R-0529,True,False,False,False,False
EMAIL-PROMO-02,2025-10-08T10:35:22,R-0158,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-08T14:36:45,R-0196,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-08T15:26:41,R-0519,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-08T16:04:28,R-0470,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-08T16:52:28,R-0116,True,False,False,False,False
EMAIL-PROMO-02,2025-10-08T17:05:09,R-0062,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-08T18:18:18,R-0097,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-08T18:37:02,R-0224,True,False,True,False,False
EMAIL-WINBACK-03,2025-10-08T19:17:02,R-0126,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-08T19:22:01,R-0197,True,False,False,False,False
