user_id,event_name,timestamp,page_url
U-01230,add_to_cart,2025-10-11T06:14:25,/products
U-01422,page_view,2025-10-11T06:15:01,/blog/widget-tips
U-01112,page_view,2025-10-11T06:15:21,/blog
U-01553,add_to_cart,2025-10-11T06:23:12,/products/widget-lite
U-00056,page_view,2025-10-11T06:26:20,/products
U-01671,page_view,2025-10-11T06:28:06,/blog/how-to-choose
U-00124,page_view,2025-10-11T06:33:02,/blog
U-00217,page_view,2025-10-11T06:36:50,/about
U-00948,page_view,2025-10-11T07:14:08,/pricing
U-01273,page_view,2025-10-11T07:37:24,/blog/how-to-choose
U-00924,page_view,2025-10-11T07:54:12,/blog/how-to-choose
U-01027,page_view,2025-10-11T08:01:44,/about
U-00754,page_view,2025-10-11T08:22:21,/products/widget-max
U-00229,page_view,2025-10-11T08:24:59,/blog
U-00924,add_to_cart,2025-10-11T08:31:10,/products/widget-lite
U-00701,page_view,2025-10-11T08:40:48,/about
U-01297,page_view,2025-10-11T08:46:48,/blog/widget-tips
U-01368,page_view,2025-10-11T08:48:34,/blog/widget-tips
U-01927,page_view,2025-10-11T08:50:16,/products/widget-lite
U-01717,add_to_cart,2025-10-11T08:53:39,/products/widget-max
U-01933,page_view,2025-10-11T08:53:58,/products/widget-max
U-01671,add_to_cart,2025-10-11T08:57:58,/products/widget-max
U-01952,add_to_cart,2025-10-11T09:00:17,/products/widget-lite
U-01184,page_view,2025-10-11T09:03:08,/about
U-01075,page_view,2025-10-11T09:14:00,/products/widget-pro
U-00379,page_view,2025-10-11T09:15:29,/blog
U-01927,begin_checkout,2025-10-11T09:22:09,/checkout
U-00672,purchase,2025-10-11T09:34:12,/checkout/confirmation
U-01233,page_view,2025-10-11T09:37:35,/products/widget-pro
U-00056,purchase,2025-10-11T09:41:28,/checkout/confirmation
U-01717,page_view,2025-10-11T09:56:10,/
U-01146,page_view,2025-10-11T10:39:44,/pricing
U-01077,begin_checkout,2025-10-11T10:40:50,/checkout
U-00864,add_to_cart,2025-10-11T10:48:06,/products
U-01967,add_to_cart,2025-10-11T10:53:27,/products/widget-lite
U-01945,page_view,2025-10-11T10:58:21,/products/widget-pro
U-00672,begin_checkout,2025-10-11T11:08:17,/checkout
U-01361,add_to_cart,2025-10-11T11:12:54,/products
U-00423,page_view,2025-10-11T11:15:22,/about
U-00129,page_view,2025-10-11T11:19:50,/blog/widget-tips
U-00885,page_view,2025-10-11T11:36:40,/products/widget-pro
U-00271,page_view,2025-10-11T11:41:44,/pricing
U-00977,page_view,2025-10-11T11:54:25,/products/widget-pro
U-00163,page_view,2025-10-11T11:55:19,/blog
U-00600,page_view,2025-10-11T12:17:24,/
U-00208,page_view,2025-10-11T12:28:32,/products
U-01664,page_view,2025-10-11T12:31:52,/about
U-01077,purchase,2025-10-11T12:32:10,/checkout/confirmation
U-00056,begin_checkout,2025-10-11T12:38:06,/checkout
U-00856,page_view,2025-10-11T12:40:47,/products
U-00554,page_view,2025-10-11T12:50:01,/products
U-01379,page_view,2025-10-11T12:52:42,/products/widget-pro
U-00435,page_view,2025-10-11T12:54:07,/pricing
U-01871,add_to_cart,2025-10-11T12:56:48,/products/widget-max
U-00392,page_view,2025-10-11T13:02:00,/products/widget-max
U-01361,page_view,2025-10-11T13:29:23,/
U-00873,page_view,2025-10-11T13:35:48,/
U-01734,page_view,2025-10-11T13:41:16,/blog
U-00208,add_to_cart,2025-10-11T13:59:29,/products/widget-max
U-01153,page_view,2025-10-11T14:19:13,/products
U-00397,page_view,2025-10-11T14:24:25,/
U-01309,page_view,2025-10-11T14:24:55,/pricing
U-01344,page_view,2025-10-11T14:25:36,/blog/widget-tips
U-01155,page_view,2025-10-11T14:30:44,/
U-01292,add_to_cart,2025-10-11T14:41:42,/products/widget-max
U-00034,page_view,2025-10-11T14:52:58,/products/widget-pro
U-01880,page_view,2025-10-11T15:10:51,/products/widget-pro
U-01191,add_to_cart,2025-10-11T15:19:20,/products/widget-pro
U-00411,page_view,2025-10-11T15:20:57,/pricing
U-00864,page_view,2025-10-11T15:26:34,/products/widget-pro
U-01479,add_to_cart,2025-10-11T15:28:27,/products
U-01155,purchase,2025-10-11T15:33:21,/checkout/confirmation
U-00977,add_to_cart,2025-10-11T15:34:27,/products/widget-pro
U-01903,page_view,2025-10-11T15:39:28,/about
U-01933,page_view,2025-10-11T15:40:01,/products/widget-pro
U-00966,page_view,2025-10-11T15:44:28,/products/widget-max
U-01644,add_to_cart,2025-10-11T15:46:21,/products
U-01523,purchase,2025-10-11T15:46:58,/checkout/confirmation
U-01191,page_view,2025-10-11T16:03:36,/blog/how-to-choose
U-00095,page_view,2025-10-11T16:34:05,/products/widget-max
U-00931,page_view,2025-10-11T16:34:38,/products/widget-pro
U-00720,add_to_cart,2025-10-11T16:43:21,/products/widget-max
U-00708,page_view,2025-10-11T16:46:28,/blog/how-to-choose
U-01039,page_view,2025-10-11T16:50:32,/products/widget-lite
U-00398,page_view,2025-10-11T16:54:45,/products/widget-lite
U-01575,page_view,2025-10-11T17:06:54,/products
U-00916,page_view,2025-10-11T17:26:37,/blog/how-to-choose
U-01952,page_view,2025-10-11T17:31:44,/about
U-00720,page_view,2025-10-11T17:32:32,/pricing
U-01297,add_to_cart,2025-10-11T17:35:38,/products/widget-max
U-00419,add_to_cart,2025-10-11T17:36:33,/products/widget-max
U-01565,add_to_cart,2025-10-11T17:39:40,/products
U-00423,add_to_cart,2025-10-11T17:54:29,/products
U-00988,page_view,2025-10-11T18:19:36,/products/widget-max
U-01344,begin_checkout,2025-10-11T18:20:37,/checkout
U-00959,page_view,2025-10-11T18:26:30,/pricing
U-00672,page_view,2025-10-11T18:43:22,/blog
U-01553,begin_checkout,2025-10-11T18:57:10,/checkout
U-01599,page_view,2025-10-11T19:11:01,/blog/widget-tips
U-01726,page_view,2025-10-11T19:12:03,/about
U-01231,page_view,2025-10-11T19:15:00,/products/widget-max
U-01927,purchase,2025-10-11T19:24:59,/checkout/confirmation
U-00904,page_view,2025-10-11T20:07:53,/products/widget-max
U-00197,page_view,2025-10-11T20:09:01,/products/widget-lite
U-00353,page_view,2025-10-11T20:10:08,/products/widget-lite
U-01855,page_view,2025-10-11T20:17:47,/blog/how-to-choose
U-01871,page_view,2025-10-11T20:22:52,/about
U-01903,add_to_cart,2025-10-11T20:25:31,/
U-00359,page_view,2025-10-11T20:32:43,/blog/how-to-choose
U-00254,page_view,2025-10-11T20:35:31,/products/widget-max
U-01292,begin_checkout,2025-10-11T20:43:51,/checkout
U-00097,page_view,2025-10-11T20:56:21,/products/widget-pro
U-00908,page_view,2025-10-11T21:10:47,/blog/how-to-choose
U-01479,page_view,2025-10-11T21:14:25,/products/widget-lite
U-01644,page_view,2025-10-11T21:15:47,/products/widget-pro
U-00106,page_view,2025-10-11T21:31:51,/pricing
U-01952,purchase,2025-10-11T21:58:59,/checkout/confirmation
U-01523,page_view,2025-10-11T22:14:40,/
U-01523,begin_checkout,2025-10-11T22:19:14,/checkout
U-01292,page_view,2025-10-11T22:24:31,/blog/how-to-choose
U-00317,page_view,2025-10-11T22:28:31,/products/widget-max
U-01168,page_view,2025-10-11T22:30:35,/products/widget-pro
U-01155,add_to_cart,2025-10-11T22:33:11,/products/widget-lite
U-00701,page_view,2025-10-11T22:45:14,/products/widget-pro
U-00720,page_view,2025-10-11T22:50:43,/pricing
U-00897,page_view,2025-10-11T23:00:26,/products/widget-pro
U-00419,page_view,2025-10-11T23:10:59,/products/widget-lite
U-01951,page_view,2025-10-11T23:14:38,/
U-01230,page_view,2025-10-11T23:41:45,/
U-00563,page_view,2025-10-11T23:44:19,/
U-00060,page_view,2025-10-11T23:47:54,/products/widget-lite
U-01425,page_view,2025-10-11T23:50:32,/products
U-01462,page_view,2025-10-11T23:55:01,/products/widget-pro
U-01075,add_to_cart,2025-10-11T23:55:18,/products/widget-pro
U-00166,page_view,2025-10-12T00:08:39,/blog/how-to-choose
U-01724,begin_checkout,2025-10-12T00:12:54,/checkout
U-01224,page_view,2025-10-12T00:18:41,/products/widget-lite
U-01704,page_view,2025-10-12T00:24:54,/blog
U-00119,add_to_cart,2025-10-12T00:33:46,/products
U-00713,page_view,2025-10-12T00:41:52,/products/widget-max
U-01844,page_view,2025-10-12T00:42:47,/products/widget-pro
U-00764,begin_checkout,2025-10-12T00:54:01,/checkout
U-01271,page_view,2025-10-12T00:57:00,/products/widget-lite
U-01253,page_view,2025-10-12T00:59:06,/
U-00605,begin_checkout,2025-10-12T01:04:20,/checkout
U-01717,page_view,2025-10-12T01:14:32,/products/widget-lite
U-00913,page_view,2025-10-12T01:24:45,/
U-00459,begin_checkout,2025-10-12T01:53:48,/checkout
U-01619,add_to_cart,2025-10-12T02:01:34,/products/widget-max
U-00605,page_view,2025-10-12T02:18:46,/about
U-00413,page_view,2025-10-12T02:23:53,/about
U-00911,page_view,2025-10-12T02:25:10,/pricing
U-00061,purchase,2025-10-12T03:00:36,/checkout/confirmation
U-01724,page_view,2025-10-12T03:03:35,/
U-01612,page_view,2025-10-12T03:16:46,/
U-01597,add_to_cart,2025-10-12T03:19:50,/
U-01152,page_view,2025-10-12T03:33:42,/products/widget-max
U-01253,begin_checkout,2025-10-12T03:38:37,/checkout
U-00862,add_to_cart,2025-10-12T03:41:04,/
U-01983,page_view,2025-10-12T03:47:33,/
U-01937,purchase,2025-10-12T04:07:30,/checkout/confirmation
U-00242,page_view,2025-10-12T04:07:50,/blog
U-00341,page_view,2025-10-12T04:16:40,/products/widget-lite
U-00459,purchase,2025-10-12T04:34:40,/checkout/confirmation
U-01647,add_to_cart,2025-10-12T04:37:22,/products
U-00232,page_view,2025-10-12T04:38:42,/blog/how-to-choose
U-01261,page_view,2025-10-12T04:41:20,/blog/how-to-choose
U-00854,add_to_cart,2025-10-12T04:44:51,/products/widget-lite
U-00518,page_view,2025-10-12T04:51:58,/products/widget-lite
U-00911,add_to_cart,2025-10-12T05:08:38,/products
U-00095,page_view,2025-10-12T05:14:12,/pricing
U-01724,add_to_cart,2025-10-12T05:52:35,/products
U-00604,page_view,2025-10-12T06:02:07,/about
U-01994,page_view,2025-10-12T06:03:31,/products/widget-max
U-00605,purchase,2025-10-12T06:03:51,/checkout/confirmation
U-01937,add_to_cart,2025-10-12T06:13:39,/products/widget-lite
U-00751,page_view,2025-10-12T06:15:29,/blog/widget-tips
U-00535,page_view,2025-10-12T06:17:50,/products/widget-pro
U-00423,add_to_cart,2025-10-12T06:21:09,/products/widget-pro
U-00930,page_view,2025-10-12T06:23:34,/blog/widget-tips
U-00753,page_view,2025-10-12T06:29:30,/products/widget-pro
U-01597,page_view,2025-10-12T06:30:44,/products/widget-max
U-01703,page_view,2025-10-12T06:34:16,/products
U-00162,page_view,2025-10-12T06:43:54,/products/widget-pro
U-01572,page_view,2025-10-12T06:46:07,/blog/how-to-choose
U-01704,add_to_cart,2025-10-12T06:58:33,/products
U-00605,add_to_cart,2025-10-12T07:05:21,/products/widget-pro
U-01330,page_view,2025-10-12T07:14:08,/products/widget-max
U-01626,add_to_cart,2025-10-12T07:23:24,/products/widget-lite
U-00697,page_view,2025-10-12T07:38:12,/products
U-00066,page_view,2025-10-12T07:54:59,/blog/how-to-choose
U-01253,add_to_cart,2025-10-12T07:55:37,/
U-01201,page_view,2025-10-12T08:08:24,/
U-01612,page_view,2025-10-12T08:15:42,/blog/how-to-choose
U-00605,page_view,2025-10-12T08:18:50,/products/widget-pro
U-01342,add_to_cart,2025-10-12T08:32:54,/products/widget-pro
U-01746,page_view,2025-10-12T08:39:32,/blog/widget-tips
U-00518,page_view,2025-10-12T08:42:52,/products/widget-lite
U-00057,page_view,2025-10-12T08:59:08,/products/widget-lite
U-00081,page_view,2025-10-12T09:37:54,/products/widget-max
U-01360,page_view,2025-10-12T09:59:16,/about
U-00730,page_view,2025-10-12T10:10:55,/pricing
U-00884,add_to_cart,2025-10-12T10:10:58,/products/widget-max
U-00172,page_view,2025-10-12T10:24:48,/blog/how-to-choose
U-00884,page_view,2025-10-12T10:39:06,/
U-00220,begin_checkout,2025-10-12T10:39:27,/checkout
U-01291,page_view,2025-10-12T10:42:06,/products/widget-pro
U-01710,page_view,2025-10-12T10:44:11,/about
U-00266,page_view,2025-10-12T10:45:31,/products/widget-lite
U-00856,purchase,2025-10-12T10:46:45,/checkout/confirmation
U-01704,begin_checkout,2025-10-12T10:52:13,/checkout
U-00220,page_view,2025-10-12T10:52:40,/products/widget-max
U-01742,begin_checkout,2025-10-12T11:02:54,/checkout
U-01060,begin_checkout,2025-10-12T11:06:57,/checkout
U-00576,page_view,2025-10-12T11:09:30,/products/widget-max
U-00285,purchase,2025-10-12T11:19:58,/checkout/confirmation
U-00999,page_view,2025-10-12T11:22:20,/blog/how-to-choose
U-01619,purchase,2025-10-12T11:28:22,/checkout/confirmation
U-01035,page_view,2025-10-12T11:35:37,/products
U-01742,add_to_cart,2025-10-12T11:38:52,/products
U-00578,begin_checkout,2025-10-12T11:49:09,/checkout
U-01986,page_view,2025-10-12T11:58:33,/blog/widget-tips
U-00685,page_view,2025-10-12T12:03:25,/products
U-00940,page_view,2025-10-12T12:04:15,/blog
U-00854,page_view,2025-10-12T12:17:43,/about
U-00697,add_to_cart,2025-10-12T12:21:13,/
U-00119,purchase,2025-10-12T12:22:06,/checkout/confirmation
U-00653,page_view,2025-10-12T12:27:56,/products/widget-pro
U-01046,page_view,2025-10-12T12:42:57,/blog
U-01619,begin_checkout,2025-10-12T12:48:20,/checkout
U-01528,page_view,2025-10-12T12:56:17,/pricing
U-01572,add_to_cart,2025-10-12T13:01:21,/products/widget-max
U-00697,begin_checkout,2025-10-12T13:16:22,/checkout
U-01922,page_view,2025-10-12T13:20:02,/blog/widget-tips
U-01937,page_view,2025-10-12T13:25:32,/products
U-01937,begin_checkout,2025-10-12T13:28:01,/checkout
U-01697,page_view,2025-10-12T13:35:54,/pricing
U-00442,page_view,2025-10-12T13:46:42,/about
U-00679,page_view,2025-10-12T13:47:55,/products/widget-pro
U-00285,add_to_cart,2025-10-12T13:48:15,/products/widget-max
U-00386,page_view,2025-10-12T14:03:27,/blog
U-01626,page_view,2025-10-12T14:07:48,/products/widget-pro
U-01378,page_view,2025-10-12T14:09:50,/blog/how-to-choose
U-00469,page_view,2025-10-12T14:15:12,/products/widget-lite
U-01218,page_view,2025-10-12T14:27:17,/blog/how-to-choose
U-00061,add_to_cart,2025-10-12T14:31:03,/products/widget-lite
U-00037,page_view,2025-10-12T14:31:05,/
U-00856,add_to_cart,2025-10-12T14:40:45,/products/widget-max
U-00856,page_view,2025-10-12T14:56:19,/about
U-01597,begin_checkout,2025-10-12T15:01:36,/checkout
U-00764,page_view,2025-10-12T15:05:37,/blog/widget-tips
U-01309,page_view,2025-10-12T15:14:14,/products/widget-lite
U-01629,page_view,2025-10-12T15:25:56,/products
U-01169,page_view,2025-10-12T15:28:25,/products
U-00466,page_view,2025-10-12T15:46:08,/blog
U-01647,purchase,2025-10-12T15:46:42,/checkout/confirmation
U-01348,page_view,2025-10-12T15:47:58,/
U-00856,begin_checkout,2025-10-12T15:54:42,/checkout
U-01060,purchase,2025-10-12T15:55:39,/checkout/confirmation
U-01465,add_to_cart,2025-10-12T16:09:19,/
U-00315,page_view,2025-10-12T16:34:15,/products/widget-max
U-00156,page_view,2025-10-12T16:38:10,/about
U-00871,page_view,2025-10-12T16:41:48,/about
U-00061,begin_checkout,2025-10-12T16:44:59,/checkout
U-01545,add_to_cart,2025-10-12T16:47:33,/products/widget-lite
U-00129,page_view,2025-10-12T16:56:08,/pricing
U-00689,page_view,2025-10-12T17:19:37,/pricing
U-00459,page_view,2025-10-12T17:36:07,/
U-00285,begin_checkout,2025-10-12T17:41:39,/checkout
U-00677,page_view,2025-10-12T17:46:25,/pricing
U-00081,add_to_cart,2025-10-12T18:06:33,/
U-01342,page_view,2025-10-12T18:08:59,/
U-00689,page_view,2025-10-12T18:16:02,/pricing
U-01647,page_view,2025-10-12T18:18:00,/
U-00285,page_view,2025-10-12T18:19:07,/pricing
U-01060,add_to_cart,2025-10-12T18:32:23,/products/widget-lite
U-00119,begin_checkout,2025-10-12T18:40:11,/checkout
U-00394,page_view,2025-10-12T18:51:11,/about
U-00911,page_view,2025-10-12T19:00:28,/
U-00074,page_view,2025-10-12T19:02:09,/blog
U-01147,page_view,2025-10-12T19:19:00,/products
U-01569,page_view,2025-10-12T19:24:19,/
U-00673,page_view,2025-10-12T19:34:12,/blog/how-to-choose
U-00862,begin_checkout,2025-10-12T19:38:18,/checkout
U-00794,page_view,2025-10-12T19:45:25,/blog
U-00010,add_to_cart,2025-10-12T19:49:35,/products/widget-max
U-00061,page_view,2025-10-12T19:51:37,/blog/how-to-choose
U-00571,add_to_cart,2025-10-12T19:58:46,/
U-00571,page_view,2025-10-12T20:15:58,/products/widget-pro
U-00459,add_to_cart,2025-10-12T20:55:37,/products
U-01577,page_view,2025-10-12T20:56:39,/blog
U-01465,page_view,2025-10-12T21:02:58,/
U-01060,page_view,2025-10-12T21:03:39,/
U-01545,page_view,2025-10-12T21:05:05,/about
U-00935,page_view,2025-10-12T21:15:21,/pricing
U-01742,page_view,2025-10-12T21:18:41,/products/widget-pro
U-00839,page_view,2025-10-12T21:24:37,/products/widget-lite
U-01756,page_view,2025-10-12T21:33:40,/products
U-00558,page_view,2025-10-12T21:41:57,/products
U-00862,page_view,2025-10-12T21:46:20,/blog/how-to-choose
U-01647,begin_checkout,2025-10-12T21:46:32,/checkout
U-01619,page_view,2025-10-12T21:51:20,/blog/how-to-choose
U-00220,add_to_cart,2025-10-12T21:58:49,/products
U-00266,page_view,2025-10-12T22:01:30,/pricing
U-00423,page_view,2025-10-12T22:09:20,/products/widget-pro
U-00010,page_view,2025-10-12T22:14:13,/products/widget-lite
U-00518,add_to_cart,2025-10-12T22:26:46,/products/widget-max
U-00119,page_view,2025-10-12T22:57:19,/products
U-00578,add_to_cart,2025-10-12T22:57:40,/products
U-00578,page_view,2025-10-12T22:58:54,/products/widget-max
U-01638,page_view,2025-10-12T23:00:00,/pricing
U-01253,purchase,2025-10-12T23:14:36,/checkout/confirmation
U-00695,page_view,2025-10-12T23:24:18,/products/widget-max
U-01808,page_view,2025-10-12T23:26:30,/products/widget-lite
U-00081,page_view,2025-10-12T23:40:22,/about
U-01674,page_view,2025-10-12T23:44:34,/products/widget-max
U-00764,add_to_cart,2025-10-12T23:44:36,/products/widget-lite
U-00164,page_view,2025-10-12T23:52:57,/products/widget-lite
U-00230,page_view,2025-10-12T23:53:48,/pricing
U-00722,add_to_cart,2025-10-13T00:03:24,/products/widget-max
U-00669,page_view,2025-10-13T00:04:40,/products
U-00330,add_to_cart,2025-10-13T00:06:32,/products
U-01556,add_to_cart,2025-10-13T00:17:54,/products/widget-max
U-01706,purchase,2025-10-13T00:25:34,/checkout/confirmation
U-00774,page_view,2025-10-13T00:33:58,/pricing
U-01002,page_view,2025-10-13T00:48:30,/products/widget-lite
U-01460,purchase,2025-10-13T00:50:05,/checkout/confirmation
U-00459,page_view,2025-10-13T01:04:27,/
U-00545,purchase,2025-10-13T01:07:16,/checkout/confirmation
U-00202,page_view,2025-10-13T01:11:05,/products/widget-pro
U-01609,add_to_cart,2025-10-13T01:14:56,/
U-01573,add_to_cart,2025-10-13T01:41:19,/products/widget-lite
U-01115,add_to_cart,2025-10-13T01:41:46,/products/widget-lite
U-01442,add_to_cart,2025-10-13T01:46:06,/products/widget-max
U-00856,page_view,2025-10-13T01:46:13,/blog/widget-tips
U-01680,purchase,2025-10-13T02:02:05,/checkout/confirmation
U-00029,add_to_cart,2025-10-13T02:03:27,/products/widget-max
U-00751,add_to_cart,2025-10-13T02:07:01,/products/widget-pro
U-00751,page_view,2025-10-13T02:10:35,/about
U-00833,page_view,2025-10-13T02:12:15,/about
U-00159,page_view,2025-10-13T02:20:45,/blog
U-00980,page_view,2025-10-13T02:22:56,/pricing
U-00029,begin_checkout,2025-10-13T02:28:29,/checkout
U-01143,add_to_cart,2025-10-13T02:36:31,/products/widget-pro
U-01498,add_to_cart,2025-10-13T02:37:59,/products/widget-max
U-01460,page_view,2025-10-13T02:42:55,/
U-01430,page_view,2025-10-13T02:45:32,/
U-01676,page_view,2025-10-13T03:00:37,/about
U-01828,page_view,2025-10-13T03:12:03,/blog/how-to-choose
U-00776,page_view,2025-10-13T03:21:34,/products/widget-max
U-01680,begin_checkout,2025-10-13T03:25:12,/checkout
U-00880,page_view,2025-10-13T03:51:18,/products/widget-lite
U-01355,page_view,2025-10-13T03:56:37,/pricing
U-01284,add_to_cart,2025-10-13T04:05:15,/products/widget-pro
U-00605,page_view,2025-10-13T04:14:00,/blog
U-01061,page_view,2025-10-13T04:16:01,/products
U-00107,purchase,2025-10-13T04:32:07,/checkout/confirmation
U-00367,add_to_cart,2025-10-13T04:35:22,/products/widget-pro
U-00534,purchase,2025-10-13T04:38:40,/checkout/confirmation
U-00107,begin_checkout,2025-10-13T04:45:37,/checkout
U-00751,begin_checkout,2025-10-13T04:45:55,/checkout
U-01680,page_view,2025-10-13T04:50:47,/blog/how-to-choose
U-00367,begin_checkout,2025-10-13T04:59:10,/checkout
U-01120,page_view,2025-10-13T04:59:36,/blog/how-to-choose
U-00475,page_view,2025-10-13T05:12:16,/products/widget-max
U-00722,page_view,2025-10-13T05:16:30,/about
U-00049,add_to_cart,2025-10-13T05:28:45,/products
U-00545,begin_checkout,2025-10-13T05:36:28,/checkout
U-00029,page_view,2025-10-13T05:39:43,/pricing
U-00298,page_view,2025-10-13T05:43:19,/products/widget-pro
U-01386,page_view,2025-10-13T05:48:13,/products/widget-max
U-01660,page_view,2025-10-13T05:51:40,/products/widget-max
U-01638,page_view,2025-10-13T05:56:41,/blog/widget-tips
U-00295,add_to_cart,2025-10-13T05:58:53,/products/widget-max
U-01977,page_view,2025-10-13T06:04:49,/pricing
U-01281,page_view,2025-10-13T06:16:04,/products/widget-max
U-01573,begin_checkout,2025-10-13T06:17:57,/checkout
U-00159,add_to_cart,2025-10-13T06:19:29,/products/widget-pro
U-01076,page_view,2025-10-13T06:32:43,/products/widget-pro
U-00107,page_view,2025-10-13T07:18:09,/products
U-01115,begin_checkout,2025-10-13T07:29:20,/checkout
U-01609,page_view,2025-10-13T07:31:31,/products/widget-max
U-00003,page_view,2025-10-13T07:32:20,/pricing
U-00367,purchase,2025-10-13T07:40:08,/checkout/confirmation
U-00029,page_view,2025-10-13T08:11:43,/about
U-01189,page_view,2025-10-13T08:19:10,/blog/how-to-choose
U-01355,purchase,2025-10-13T08:22:53,/checkout/confirmation
U-01228,page_view,2025-10-13T08:27:58,/pricing
U-00062,page_view,2025-10-13T08:43:46,/
U-01459,begin_checkout,2025-10-13T08:49:12,/checkout
U-01498,begin_checkout,2025-10-13T08:57:59,/checkout
U-01093,page_view,2025-10-13T09:02:52,/blog/widget-tips
U-01066,begin_checkout,2025-10-13T09:08:50,/checkout
U-00630,page_view,2025-10-13T09:15:19,/products/widget-max
U-00667,page_view,2025-10-13T09:19:16,/products/widget-max
U-00599,page_view,2025-10-13T09:24:22,/about
U-00037,begin_checkout,2025-10-13T09:28:54,/checkout
U-01097,page_view,2025-10-13T09:33:19,/blog/how-to-choose
U-01938,add_to_cart,2025-10-13T09:50:18,/
U-01501,page_view,2025-10-13T09:55:41,/products/widget-max
U-00017,page_view,2025-10-13T09:56:05,/products
U-00475,add_to_cart,2025-10-13T10:33:51,/products/widget-pro
U-00049,page_view,2025-10-13T10:49:16,/products
U-00852,page_view,2025-10-13T10:56:10,/blog/how-to-choose
U-01493,page_view,2025-10-13T10:57:53,/blog
U-01066,purchase,2025-10-13T11:39:37,/checkout/confirmation
U-01736,page_view,2025-10-13T11:55:54,/about
U-01175,page_view,2025-10-13T11:57:44,/blog/how-to-choose
U-00295,page_view,2025-10-13T12:01:33,/products/widget-lite
U-01143,page_view,2025-10-13T12:03:23,/blog/how-to-choose
U-00541,page_view,2025-10-13T12:06:19,/products/widget-lite
U-00456,page_view,2025-10-13T12:08:21,/blog
U-00330,page_view,2025-10-13T12:12:24,/products/widget-pro
U-00545,add_to_cart,2025-10-13T12:14:06,/products/widget-lite
U-00545,page_view,2025-10-13T12:14:31,/products
U-00856,purchase,2025-10-13T12:42:07,/checkout/confirmation
U-01716,page_view,2025-10-13T12:53:21,/products/widget-lite
U-00798,page_view,2025-10-13T13:25:16,/blog/widget-tips
U-00367,page_view,2025-10-13T13:38:32,/products/widget-lite
U-00107,add_to_cart,2025-10-13T13:40:53,/products/widget-max
U-01284,page_view,2025-10-13T13:43:50,/products
U-00141,page_view,2025-10-13T13:44:26,/blog/widget-tips
U-01556,page_view,2025-10-13T13:46:56,/products/widget-max
U-00330,page_view,2025-10-13T13:48:35,/blog/how-to-choose
U-00479,page_view,2025-10-13T13:48:55,/products/widget-max
U-01498,page_view,2025-10-13T13:50:01,/blog
U-00037,page_view,2025-10-13T13:51:58,/pricing
U-00756,page_view,2025-10-13T13:58:42,/products/widget-pro
U-01663,page_view,2025-10-13T14:00:10,/about
U-00581,page_view,2025-10-13T14:05:01,/pricing
U-01355,begin_checkout,2025-10-13T14:20:15,/checkout
U-00590,add_to_cart,2025-10-13T14:37:01,/products/widget-pro
U-01460,begin_checkout,2025-10-13T14:54:35,/checkout
U-01143,begin_checkout,2025-10-13T15:02:35,/checkout
U-00590,page_view,2025-10-13T15:03:03,/
U-00380,page_view,2025-10-13T15:09:02,/products/widget-max
U-00786,page_view,2025-10-13T15:30:39,/blog/widget-tips
U-01115,page_view,2025-10-13T15:43:07,/about
U-00863,page_view,2025-10-13T15:43:20,/about
U-01143,purchase,2025-10-13T15:47:35,/checkout/confirmation
U-00856,add_to_cart,2025-10-13T16:33:32,/products/widget-max
U-01573,page_view,2025-10-13T16:37:49,/pricing
U-00722,begin_checkout,2025-10-13T16:50:51,/checkout
U-01216,page_view,2025-10-13T16:51:00,/pricing
U-00107,add_to_cart,2025-10-13T16:52:31,/products/widget-lite
U-00722,purchase,2025-10-13T16:54:08,/checkout/confirmation
U-00169,page_view,2025-10-13T16:56:05,/pricing
U-01498,purchase,2025-10-13T17:08:54,/checkout/confirmation
U-01460,add_to_cart,2025-10-13T17:14:32,/products/widget-pro
U-00150,page_view,2025-10-13T17:23:22,/blog
U-00467,add_to_cart,2025-10-13T17:27:27,/products/widget-lite
U-01680,add_to_cart,2025-10-13T17:29:02,/products
U-00534,add_to_cart,2025-10-13T17:31:47,/products/widget-pro
U-00107,page_view,2025-10-13T17:35:56,/blog
U-01131,add_to_cart,2025-10-13T17:51:11,/products/widget-max
U-00917,page_view,2025-10-13T17:51:40,/blog/how-to-choose
U-01066,add_to_cart,2025-10-13T18:03:49,/products
U-01938,page_view,2025-10-13T18:25:45,/pricing
U-00731,page_view,2025-10-13T18:31:50,/products/widget-pro
U-01915,page_view,2025-10-13T18:39:04,/products/widget-pro
U-00530,page_view,2025-10-13T18:41:18,/blog
U-01407,page_view,2025-10-13T18:42:41,/blog/how-to-choose
U-01459,add_to_cart,2025-10-13T18:43:13,/products
U-01527,add_to_cart,2025-10-13T19:01:17,/products
U-00856,begin_checkout,2025-10-13T19:13:02,/checkout
U-01501,add_to_cart,2025-10-13T19:17:51,/
U-00534,begin_checkout,2025-10-13T19:26:18,/checkout
U-01459,page_view,2025-10-13T19:28:08,/
U-00169,add_to_cart,2025-10-13T19:35:41,/products/widget-pro
U-01868,page_view,2025-10-13T19:39:17,/products/widget-pro
U-01573,page_view,2025-10-13T19:39:24,/products/widget-lite
U-01066,page_view,2025-10-13T19:40:19,/products/widget-max
U-01442,page_view,2025-10-13T19:40:29,/
U-00037,add_to_cart,2025-10-13T19:46:36,/products/widget-pro
U-00725,page_view,2025-10-13T19:54:18,/
U-01442,begin_checkout,2025-10-13T19:54:30,/checkout
